"V1","girls","sons","woman","child","race","republican","circuit","circuit.1","age","religion","yearb","songerID","year","source1","source2","area","z","vote"
2552,5,4,0,9,1,0,"10",10,49,17,1928,1018,1999,13,14,"employment",1,3
2554,5,4,0,9,1,0,"10",10,49,17,1928,1018,1999,13,14,"pregnancy",1,3
2556,5,4,0,9,1,0,"10",10,49,17,1928,1018,1999,13,14,"employment",1,2
2562,5,4,0,9,1,0,"10",10,49,17,1928,1018,1998,13,14,"employment",1,1
2588,5,4,0,9,1,0,"10",10,49,17,1928,1018,1999,13,14,"pregnancy",1,3
2828,5,4,0,9,1,0,"10",10,49,17,1928,1018,2002,13,14,"employment",1,2
2829,5,4,0,9,1,0,"10",10,49,17,1928,1018,2002,13,14,"employment",1,1
2831,5,4,0,9,1,0,"10",10,49,17,1928,1018,2002,13,14,"employment",1,1
2862,5,4,0,9,1,0,"10",10,49,17,1928,1018,2000,13,14,"employment",1,2
2875,5,4,0,9,1,0,"10",10,49,17,1928,1018,1999,13,14,"employment",1,1
2887,5,4,0,9,1,0,"10",10,49,17,1928,1018,1998,13,14,"employment",1,1
2888,5,4,0,9,1,0,"10",10,49,17,1928,1018,1998,13,14,"employment",1,1
2898,5,4,0,9,1,0,"10",10,49,17,1928,1018,1997,13,14,"employment",1,1
4029,5,4,0,9,1,0,"10",10,49,17,1928,1018,1997,13,14,"employment",1,3
4328,5,4,0,9,1,0,"10",10,49,17,1928,1018,1999,13,14,"employment",1,1
2546,0,1,0,1,1,1,"10",10,54,2,1916,1019,2000,13,14,"employment",0,1
2561,0,1,0,1,1,1,"10",10,54,2,1916,1019,1998,13,14,"employment",0,2
2573,0,1,0,1,1,1,"10",10,54,2,1916,1019,1997,13,14,"employment",0,3
2840,0,1,0,1,1,1,"10",10,54,2,1916,1019,2000,13,14,"employment",0,1
2843,0,1,0,1,1,1,"10",10,54,2,1916,1019,2000,13,14,"employment",0,1
2846,0,1,0,1,1,1,"10",10,54,2,1916,1019,2000,13,14,"employment",0,2
2858,0,1,0,1,1,1,"10",10,54,2,1916,1019,2000,13,14,"employment",0,2
2864,0,1,0,1,1,1,"10",10,54,2,1916,1019,1999,13,14,"employment",0,3
2865,0,1,0,1,1,1,"10",10,54,2,1916,1019,1999,13,14,"employment",0,1
2904,0,1,0,1,1,1,"10",10,54,2,1916,1019,1997,13,14,"employment",0,1
4012,0,1,0,1,1,1,"10",10,54,2,1916,1019,1999,13,14,"employment",0,1
4319,0,1,0,1,1,1,"10",10,54,2,1916,1019,2000,13,14,"employment",0,1
4320,0,1,0,1,1,1,"10",10,54,2,1916,1019,2000,13,14,"employment",0,1
1079,3,1,1,4,1,0,"10",10,39,1,1940,1025,2002,13,14,"employment",1,2
1082,3,1,1,4,1,0,"10",10,39,1,1940,1025,2001,13,14,"employment",1,3
1094,3,1,1,4,1,0,"10",10,39,1,1940,1025,1999,13,14,"employment",1,1
1098,3,1,1,4,1,0,"10",10,39,1,1940,1025,1998,13,14,"employment",1,2
1100,3,1,1,4,1,0,"10",10,39,1,1940,1025,1998,13,14,"employment",1,2
1102,3,1,1,4,1,0,"10",10,39,1,1940,1025,1998,13,14,"employment",1,2
1107,3,1,1,4,1,0,"10",10,39,1,1940,1025,1998,13,14,"employment",1,2
1116,3,1,1,4,1,0,"10",10,39,1,1940,1025,1997,13,14,"employment",1,2
1117,3,1,1,4,1,0,"10",10,39,1,1940,1025,1996,13,14,"employment",1,1
1118,3,1,1,4,1,0,"10",10,39,1,1940,1025,1996,13,14,"employment",1,1
1119,3,1,1,4,1,0,"10",10,39,1,1940,1025,1996,13,14,"employment",1,1
1121,3,1,1,4,1,0,"10",10,39,1,1940,1025,1999,13,14,"Title IX",1,2
1127,3,1,1,4,1,0,"10",10,39,1,1940,1025,1996,13,14,"abortion",1,1
1361,3,1,1,4,1,0,"10",10,39,1,1940,1025,2002,13,14,"employment",1,1
1379,3,1,1,4,1,0,"10",10,39,1,1940,1025,2000,13,14,"employment",1,1
1398,3,1,1,4,1,0,"10",10,39,1,1940,1025,2000,13,14,"employment",1,1
1423,3,1,1,4,1,0,"10",10,39,1,1940,1025,1999,13,14,"employment",1,1
1430,3,1,1,4,1,0,"10",10,39,1,1940,1025,1998,13,14,"employment",1,1
1437,3,1,1,4,1,0,"10",10,39,1,1940,1025,1998,13,14,"employment",1,1
1447,3,1,1,4,1,0,"10",10,39,1,1940,1025,1997,13,14,"employment",1,1
2830,3,1,1,4,1,0,"10",10,39,1,1940,1025,2002,13,14,"employment",1,2
3996,3,1,1,4,1,0,"10",10,39,1,1940,1025,2002,13,14,"employment",1,2
1077,2,2,0,4,1,1,"10",10,39,10,1946,1027,2002,13,14,"employment",1,1
1078,2,2,0,4,1,1,"10",10,39,10,1946,1027,2002,13,14,"employment",1,2
1087,2,2,0,4,1,1,"10",10,39,10,1946,1027,2000,13,14,"employment",1,1
1090,2,2,0,4,1,1,"10",10,39,10,1946,1027,1999,13,14,"employment",1,2
1108,2,2,0,4,1,1,"10",10,39,10,1946,1027,1998,13,14,"employment",1,2
1358,2,2,0,4,1,1,"10",10,39,10,1946,1027,2002,13,14,"employment",1,1
1363,2,2,0,4,1,1,"10",10,39,10,1946,1027,2002,13,14,"employment",1,1
1371,2,2,0,4,1,1,"10",10,39,10,1946,1027,2002,13,14,"employment",1,2
1378,2,2,0,4,1,1,"10",10,39,10,1946,1027,2001,13,14,"employment",1,1
1382,2,2,0,4,1,1,"10",10,39,10,1946,1027,2000,13,14,"employment",1,1
1388,2,2,0,4,1,1,"10",10,39,10,1946,1027,2000,13,14,"employment",1,1
1391,2,2,0,4,1,1,"10",10,39,10,1946,1027,2000,13,14,"employment",1,1
1393,2,2,0,4,1,1,"10",10,39,10,1946,1027,2000,13,14,"employment",1,1
1432,2,2,0,4,1,1,"10",10,39,10,1946,1027,1998,13,14,"employment",1,1
1434,2,2,0,4,1,1,"10",10,39,10,1946,1027,1998,13,14,"employment",1,1
2550,2,2,0,4,1,1,"10",10,39,10,1946,1027,1999,13,14,"employment",1,1
2576,2,2,0,4,1,1,"10",10,39,10,1946,1027,1996,13,14,"employment",1,1
2577,2,2,0,4,1,1,"10",10,39,10,1946,1027,1996,13,14,"employment",1,1
2578,2,2,0,4,1,1,"10",10,39,10,1946,1027,1996,13,14,"employment",1,1
2857,2,2,0,4,1,1,"10",10,39,10,1946,1027,2000,13,14,"employment",1,1
4013,2,2,0,4,1,1,"10",10,39,10,1946,1027,1999,13,14,"pregnancy",1,3
4021,2,2,0,4,1,1,"10",10,39,10,1946,1027,1998,13,14,"employment",1,1
4047,2,2,0,4,1,1,"10",10,39,10,1946,1027,1999,13,14,"pregnancy",1,3
1093,3,2,0,5,1,1,"10",10,52,4,1940,1029,1999,13,14,"employment",1,3
1109,3,2,0,5,1,1,"10",10,52,4,1940,1029,1998,13,14,"employment",1,1
1113,3,2,0,5,1,1,"10",10,52,4,1940,1029,1997,13,14,"employment",1,1
1389,3,2,0,5,1,1,"10",10,52,4,1940,1029,2000,13,14,"employment",1,2
1394,3,2,0,5,1,1,"10",10,52,4,1940,1029,2000,13,14,"employment",1,1
1433,3,2,0,5,1,1,"10",10,52,4,1940,1029,1998,13,14,"employment",1,1
1439,3,2,0,5,1,1,"10",10,52,4,1940,1029,1997,13,14,"employment",1,1
1458,3,2,0,5,1,1,"10",10,52,4,1940,1029,1998,13,14,"pregnancy",1,1
2825,3,2,0,5,1,1,"10",10,52,4,1940,1029,2002,13,14,"employment",1,1
2874,3,2,0,5,1,1,"10",10,52,4,1940,1029,1999,13,14,"employment",1,1
2878,3,2,0,5,1,1,"10",10,52,4,1940,1029,1999,13,14,"employment",1,1
2881,3,2,0,5,1,1,"10",10,52,4,1940,1029,1999,13,14,"employment",1,1
2885,3,2,0,5,1,1,"10",10,52,4,1940,1029,1998,13,14,"employment",1,1
2893,3,2,0,5,1,1,"10",10,52,4,1940,1029,1998,13,14,"employment",1,1
2895,3,2,0,5,1,1,"10",10,52,4,1940,1029,1998,13,14,"employment",1,1
2905,3,2,0,5,1,1,"10",10,52,4,1940,1029,1997,13,14,"employment",1,1
3999,3,2,0,5,1,1,"10",10,52,4,1940,1029,2001,13,14,"employment",1,1
4009,3,2,0,5,1,1,"10",10,52,4,1940,1029,1999,13,14,"employment",1,1
4033,3,2,0,5,1,1,"10",10,52,4,1940,1029,1997,13,14,"employment",1,1
4034,3,2,0,5,1,1,"10",10,52,4,1940,1029,1997,13,14,"employment",1,2
4293,3,2,0,5,1,1,"10",10,52,4,1940,1029,2001,13,14,"employment",1,1
4295,3,2,0,5,1,1,"10",10,52,4,1940,1029,2001,13,14,"employment",1,1
4316,3,2,0,5,1,1,"10",10,52,4,1940,1029,2000,13,14,"employment",1,1
4361,3,2,0,5,1,1,"10",10,52,4,1940,1029,1997,13,14,"employment",1,1
1084,0,1,0,1,1,0,"10",10,NA,4,1953,1030,2001,13,14,"employment",0,2
1085,0,1,0,1,1,0,"10",10,NA,4,1953,1030,2000,13,14,"employment",0,2
1360,0,1,0,1,1,0,"10",10,NA,4,1953,1030,2002,13,14,"employment",0,1
1362,0,1,0,1,1,0,"10",10,NA,4,1953,1030,2002,13,14,"employment",0,1
2553,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1999,13,14,"employment",0,1
2572,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1997,13,14,"employment",0,1
2853,0,1,0,1,1,0,"10",10,NA,4,1953,1030,2000,13,14,"employment",0,1
2892,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1998,13,14,"employment",0,1
2900,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1997,13,14,"pregnancy",0,1
2918,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1997,13,14,"pregnancy",0,1
4015,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1999,13,14,"employment",0,2
4016,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1998,13,14,"employment",0,2
4025,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1998,13,14,"employment",0,2
4308,0,1,0,1,1,0,"10",10,NA,4,1953,1030,2000,13,14,"employment",0,1
4341,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1999,13,14,"employment",0,1
4344,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1998,13,14,"employment",0,1
4352,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1998,13,14,"employment",0,1
4354,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1998,13,14,"employment",0,1
4376,0,1,0,1,1,0,"10",10,NA,4,1953,1030,1998,13,14,"pregnancy",0,1
1373,1,0,0,1,3,0,"10",10,55,4,1940,1032,2002,13,14,"employment",1,1
1384,1,0,0,1,3,0,"10",10,55,4,1940,1032,2000,13,14,"employment",1,1
2544,1,0,0,1,3,0,"10",10,55,4,1940,1032,2000,13,14,"employment",1,2
2559,1,0,0,1,3,0,"10",10,55,4,1940,1032,1998,13,14,"employment",1,2
2567,1,0,0,1,3,0,"10",10,55,4,1940,1032,1998,13,14,"employment",1,2
4011,1,0,0,1,3,0,"10",10,55,4,1940,1032,1999,13,14,"employment",1,3
4032,1,0,0,1,3,0,"10",10,55,4,1940,1032,1997,13,14,"employment",1,3
4039,1,0,0,1,3,0,"10",10,55,4,1940,1032,1999,13,14,"Title IX",1,2
4313,1,0,0,1,3,0,"10",10,55,4,1940,1032,2000,13,14,"employment",1,1
4315,1,0,0,1,3,0,"10",10,55,4,1940,1032,2000,13,14,"employment",1,1
4318,1,0,0,1,3,0,"10",10,55,4,1940,1032,2000,13,14,"employment",1,1
4334,1,0,0,1,3,0,"10",10,55,4,1940,1032,1999,13,14,"employment",1,1
4337,1,0,0,1,3,0,"10",10,55,4,1940,1032,1999,13,14,"employment",1,1
4340,1,0,0,1,3,0,"10",10,55,4,1940,1032,1999,13,14,"employment",1,1
4342,1,0,0,1,3,0,"10",10,55,4,1940,1032,1998,13,14,"employment",1,1
4350,1,0,0,1,3,0,"10",10,55,4,1940,1032,1998,13,14,"employment",1,1
4363,1,0,0,1,3,0,"10",10,55,4,1940,1032,1997,13,14,"employment",1,1
1128,1,1,0,2,1,0,"10",10,48,4,1947,1033,2000,13,14,"pregnancy",1,3
1369,1,1,0,2,1,0,"10",10,48,4,1947,1033,2002,13,14,"employment",1,2
1370,1,1,0,2,1,0,"10",10,48,4,1947,1033,2002,13,14,"employment",1,1
1372,1,1,0,2,1,0,"10",10,48,4,1947,1033,2002,13,14,"employment",1,1
2558,1,1,0,2,1,0,"10",10,48,4,1947,1033,1998,13,14,"employment",1,3
2848,1,1,0,2,1,0,"10",10,48,4,1947,1033,2000,13,14,"employment",1,2
2860,1,1,0,2,1,0,"10",10,48,4,1947,1033,2000,13,14,"employment",1,1
2861,1,1,0,2,1,0,"10",10,48,4,1947,1033,2000,13,14,"employment",1,1
3997,1,1,0,2,1,0,"10",10,48,4,1947,1033,2002,13,14,"employment",1,2
4003,1,1,0,2,1,0,"10",10,48,4,1947,1033,2000,13,14,"employment",1,2
4007,1,1,0,2,1,0,"10",10,48,4,1947,1033,1999,13,14,"employment",1,3
4018,1,1,0,2,1,0,"10",10,48,4,1947,1033,1998,13,14,"employment",1,2
4020,1,1,0,2,1,0,"10",10,48,4,1947,1033,1998,13,14,"employment",1,2
4038,1,1,0,2,1,0,"10",10,48,4,1947,1033,1996,13,14,"employment",1,2
4282,1,1,0,2,1,0,"10",10,48,4,1947,1033,2002,13,14,"employment",1,1
4298,1,1,0,2,1,0,"10",10,48,4,1947,1033,2000,13,14,"employment",1,1
4312,1,1,0,2,1,0,"10",10,48,4,1947,1033,2000,13,14,"employment",1,1
4323,1,1,0,2,1,0,"10",10,48,4,1947,1033,1999,13,14,"employment",1,3
4329,1,1,0,2,1,0,"10",10,48,4,1947,1033,1999,13,14,"employment",1,2
4339,1,1,0,2,1,0,"10",10,48,4,1947,1033,1999,13,14,"employment",1,3
4345,1,1,0,2,1,0,"10",10,48,4,1947,1033,1998,13,14,"employment",1,1
4349,1,1,0,2,1,0,"10",10,48,4,1947,1033,1998,13,14,"employment",1,1
4358,1,1,0,2,1,0,"10",10,48,4,1947,1033,1997,13,14,"employment",1,1
4362,1,1,0,2,1,0,"10",10,48,4,1947,1033,1997,13,14,"employment",1,1
1095,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1999,NA,NA,"pregnancy",1,3
1103,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1998,NA,NA,"employment",1,1
1129,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1999,NA,NA,"pregnancy",1,3
1411,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1999,NA,NA,"employment",1,2
1416,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1999,NA,NA,"employment",1,1
1419,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1999,NA,NA,"employment",1,1
1422,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1999,NA,NA,"employment",1,1
1426,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1998,NA,NA,"employment",1,1
1436,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1998,NA,NA,"employment",1,1
2557,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1998,NA,NA,"employment",1,2
2586,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1996,NA,NA,"abortion",1,1
2820,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,2002,NA,NA,"employment",1,1
2832,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,2002,NA,NA,"employment",1,1
2833,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,2002,NA,NA,"employment",1,1
2834,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,2001,NA,NA,"employment",1,1
2839,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,2000,NA,NA,"employment",1,1
2859,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,2000,NA,NA,"employment",1,1
2867,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1999,NA,NA,"employment",1,1
2906,1,2,0,3,NA,1,"10",NA,NA,NA,NA,1034,1997,NA,NA,"employment",1,1
2817,0,2,0,2,NA,1,"10",NA,NA,NA,NA,1035,2002,NA,NA,"employment",0,1
3994,0,2,0,2,NA,1,"10",NA,NA,NA,NA,1035,2002,NA,NA,"employment",0,1
4274,0,2,0,2,NA,1,"10",NA,NA,NA,NA,1035,2002,NA,NA,"employment",0,1
4277,0,2,0,2,NA,1,"10",NA,NA,NA,NA,1035,2002,NA,NA,"employment",0,1
1148,1,1,0,2,1,1,"11",11,53,2,1935,1103,2000,13,14,"employment",1,1
1149,1,1,0,2,1,1,"11",11,53,2,1935,1103,2000,13,14,"Title IX",1,1
1159,1,1,0,2,1,1,"11",11,53,2,1935,1103,2000,13,14,"pregnancy",1,1
1160,1,1,0,2,1,1,"11",11,53,2,1935,1103,2000,13,14,"employment",1,3
1161,1,1,0,2,1,1,"11",11,53,2,1935,1103,2000,13,14,"employment",1,1
1165,1,1,0,2,1,1,"11",11,53,2,1935,1103,1999,13,14,"employment",1,1
1200,1,1,0,2,1,1,"11",11,53,2,1935,1103,2000,13,14,"pregnancy",1,1
2594,1,1,0,2,1,1,"11",11,53,2,1935,1103,2002,13,14,"employment",1,2
2595,1,1,0,2,1,1,"11",11,53,2,1935,1103,2002,13,14,"employment",1,1
2597,1,1,0,2,1,1,"11",11,53,2,1935,1103,2001,13,14,"employment",1,1
2603,1,1,0,2,1,1,"11",11,53,2,1935,1103,2001,13,14,"employment",1,3
2648,1,1,0,2,1,1,"11",11,53,2,1935,1103,1997,13,14,"employment",1,1
4059,1,1,0,2,1,1,"11",11,53,2,1935,1103,2001,13,14,"employment",1,1
4098,1,1,0,2,1,1,"11",11,53,2,1935,1103,1998,13,14,"employment",1,3
1137,2,0,0,2,1,1,"11",11,39,2,1947,1105,2002,13,14,"employment",1,1
1151,2,0,0,2,1,1,"11",11,39,2,1947,1105,2000,13,14,"employment",1,1
1152,2,0,0,2,1,1,"11",11,39,2,1947,1105,2000,13,14,"employment",1,3
1153,2,0,0,2,1,1,"11",11,39,2,1947,1105,2000,13,14,"employment",1,1
1154,2,0,0,2,1,1,"11",11,39,2,1947,1105,2000,13,14,"employment",1,1
1170,2,0,0,2,1,1,"11",11,39,2,1947,1105,1999,13,14,"employment",1,1
1183,2,0,0,2,1,1,"11",11,39,2,1947,1105,1997,13,14,"employment",1,1
2633,2,0,0,2,1,1,"11",11,39,2,1947,1105,1998,13,14,"employment",1,1
2602,0,2,0,2,NA,1,"11",NA,NA,NA,NA,1110,2001,NA,NA,"abortion",0,3
2650,0,2,0,2,NA,1,"11",NA,NA,NA,NA,1110,1997,NA,NA,"employment",0,1
2666,0,2,0,2,NA,1,"11",NA,NA,NA,NA,1110,2001,NA,NA,"abortion",0,2
4101,0,2,0,2,NA,1,"11",NA,NA,NA,NA,1110,1997,NA,NA,"employment",0,1
1138,1,0,0,1,1,1,"11",11,45,2,1945,1119,2001,13,14,"employment",1,1
1140,1,0,0,1,1,1,"11",11,45,2,1945,1119,2001,13,14,"employment",1,3
1147,1,0,0,1,1,1,"11",11,45,2,1945,1119,2000,13,14,"employment",1,2
1157,1,0,0,1,1,1,"11",11,45,2,1945,1119,2000,13,14,"employment",1,2
1184,1,0,0,1,1,1,"11",11,45,2,1945,1119,1997,13,14,"employment",1,3
1191,1,0,0,1,1,1,"11",11,45,2,1945,1119,1997,13,14,"employment",1,1
2612,1,0,0,1,1,1,"11",11,45,2,1945,1119,2000,13,14,"employment",1,1
2627,1,0,0,1,1,1,"11",11,45,2,1945,1119,1999,13,14,"employment",1,3
2637,1,0,0,1,1,1,"11",11,45,2,1945,1119,1998,13,14,"employment",1,3
2647,1,0,0,1,1,1,"11",11,45,2,1945,1119,1997,13,14,"employment",1,1
2654,1,0,0,1,1,1,"11",11,45,2,1945,1119,1997,13,14,"employment",1,1
1182,1,2,0,3,1,1,"11",11,43,7,1947,1120,1998,13,14,"employment",1,2
2601,1,2,0,3,1,1,"11",11,43,7,1947,1120,2001,13,14,"employment",1,3
2611,1,2,0,3,1,1,"11",11,43,7,1947,1120,2000,13,14,"employment",1,3
2628,1,2,0,3,1,1,"11",11,43,7,1947,1120,1999,13,14,"employment",1,3
2638,1,2,0,3,1,1,"11",11,43,7,1947,1120,1998,13,14,"employment",1,1
2615,1,1,0,2,NA,0,"11",NA,NA,NA,NA,1124,2000,NA,NA,"employment",1,3
1131,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,2002,NA,NA,"employment",1,1
2609,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,2000,NA,NA,"employment",1,2
2610,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,2000,NA,NA,"employment",1,1
2613,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,2000,NA,NA,"employment",1,1
2616,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,2000,NA,NA,"employment",1,2
2626,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,1999,NA,NA,"employment",1,3
4074,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,2000,NA,NA,"employment",1,2
4096,1,1,0,2,NA,1,"11",NA,NA,NA,NA,1125,1998,NA,NA,"employment",1,3
1144,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2001,NA,NA,"employment",1,3
2591,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2002,NA,NA,"employment",1,1
2592,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2002,NA,NA,"employment",1,1
2599,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2001,NA,NA,"employment",1,3
2607,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2000,NA,NA,"employment",1,1
2618,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2000,NA,NA,"pregnancy",1,1
2621,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,1999,NA,NA,"pregnancy",1,1
2659,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2000,NA,NA,"pregnancy",1,1
4070,2,0,0,2,NA,0,"11",NA,NA,NA,NA,1126,2000,NA,NA,"employment",1,3
2945,1,5,0,6,1,1,"DC",12,62,4,1923,1207,1997,13,14,"employment",1,1
12,1,1,0,2,2,0,"DC",12,40,8,1940,1212,2000,13,14,"employment",1,1
19,1,1,0,2,2,0,"DC",12,40,8,1940,1212,1999,13,14,"employment",1,1
27,1,1,0,2,2,0,"DC",12,40,8,1940,1212,1997,13,14,"employment",1,1
29,1,1,0,2,2,0,"DC",12,40,8,1940,1212,1997,13,14,"pregnancy",1,2
1461,1,1,0,2,2,0,"DC",12,40,8,1940,1212,2002,13,14,"employment",1,2
1462,1,1,0,2,2,0,"DC",12,40,8,1940,1212,2002,13,14,"employment",1,2
1463,1,1,0,2,2,0,"DC",12,40,8,1940,1212,2002,13,14,"employment",1,3
1492,1,1,0,2,2,0,"DC",12,40,8,1940,1212,2001,13,14,"pregnancy",1,3
2,3,0,0,3,1,1,"DC",12,40,5,1946,1215,2002,13,14,"employment",1,2
3,3,0,0,3,1,1,"DC",12,40,5,1946,1215,2002,13,14,"employment",1,2
4,3,0,0,3,1,1,"DC",12,40,5,1946,1215,2002,13,14,"employment",1,3
6,3,0,0,3,1,1,"DC",12,40,5,1946,1215,2002,13,14,"employment",1,2
15,3,0,0,3,1,1,"DC",12,40,5,1946,1215,1999,13,14,"employment",1,1
25,3,0,0,3,1,1,"DC",12,40,5,1946,1215,1998,13,14,"employment",1,3
33,3,0,0,3,1,1,"DC",12,40,5,1946,1215,2001,13,14,"pregnancy",1,3
1479,3,0,0,3,1,1,"DC",12,40,5,1946,1215,1999,13,14,"employment",1,1
1486,3,0,0,3,1,1,"DC",12,40,5,1946,1215,1997,13,14,"employment",1,1
1,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2002,13,14,"employment",1,2
7,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2001,13,14,"employment",1,3
1467,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2001,13,14,"employment",1,1
1472,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2000,13,14,"pregnancy",1,1
1478,2,1,0,3,1,1,"DC",12,44,3,1943,1235,1999,13,14,"employment",1,1
1482,2,1,0,3,1,1,"DC",12,44,3,1943,1235,1998,13,14,"employment",1,1
1484,2,1,0,3,1,1,"DC",12,44,3,1943,1235,1998,13,14,"employment",1,3
1491,2,1,0,3,1,1,"DC",12,44,3,1943,1235,1996,13,14,"abortion",1,3
2920,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2002,13,14,"employment",1,2
2921,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2002,13,14,"employment",1,2
2922,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2002,13,14,"employment",1,3
2947,2,1,0,3,1,1,"DC",12,44,3,1943,1235,1997,13,14,"pregnancy",1,2
2951,2,1,0,3,1,1,"DC",12,44,3,1943,1235,2001,13,14,"pregnancy",1,3
11,2,1,0,3,1,1,"DC",12,50,5,1935,1236,2000,13,14,"employment",1,2
17,2,1,0,3,1,1,"DC",12,50,5,1935,1236,1999,13,14,"employment",1,3
31,2,1,0,3,1,1,"DC",12,50,5,1935,1236,1996,13,14,"employment",1,3
1488,2,1,0,3,1,1,"DC",12,50,5,1935,1236,1997,13,14,"pregnancy",1,2
21,3,2,1,5,1,0,"DC",12,51,NA,1928,1243,1999,13,14,"employment",1,3
23,3,2,1,5,1,0,"DC",12,51,NA,1928,1243,1998,13,14,"employment",1,1
28,3,2,1,5,1,0,"DC",12,51,NA,1928,1243,1997,13,14,"employment",1,3
8,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,2001,13,14,"employment",1,1
13,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,2000,13,14,"pregnancy",1,1
18,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,1999,13,14,"employment",1,1
20,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,1999,13,14,"employment",1,1
32,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,1996,13,14,"abortion",1,3
1471,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,2000,13,14,"employment",1,1
1476,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,1999,13,14,"employment",1,1
1487,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,1997,13,14,"employment",1,2
1490,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,1996,13,14,"employment",1,3
4127,2,3,0,5,1,1,"DC",12,50,NA,1936,1246,2002,13,14,"employment",1,1
1209,1,1,0,2,1,1,"DC",12,47,4,1943,1250,2002,13,14,"employment",1,1
1480,1,1,0,2,1,1,"DC",12,47,4,1943,1250,1999,13,14,"employment",1,3
2929,1,1,0,2,1,1,"DC",12,47,4,1943,1250,2000,13,14,"employment",1,2
2931,1,1,0,2,1,1,"DC",12,47,4,1943,1250,2000,13,14,"pregnancy",1,1
2932,1,1,0,2,1,1,"DC",12,47,4,1943,1250,1999,13,14,"employment",1,1
1460,2,1,1,3,2,0,"DC",12,NA,2,1939,1251,2002,13,14,"employment",1,2
1465,2,1,1,3,2,0,"DC",12,NA,2,1939,1251,2002,13,14,"employment",1,2
1474,2,1,1,3,2,0,"DC",12,NA,2,1939,1251,1999,13,14,"employment",1,1
1477,2,1,1,3,2,0,"DC",12,NA,2,1939,1251,1999,13,14,"employment",1,1
2926,2,1,1,3,2,0,"DC",12,NA,2,1939,1251,2001,13,14,"employment",1,1
2938,2,1,1,3,2,0,"DC",12,NA,2,1939,1251,1999,13,14,"employment",1,1
2949,2,1,1,3,2,0,"DC",12,NA,2,1939,1251,1996,13,14,"employment",1,3
